,EPISODE_ID,BEGIN_DATE,DURACION,END_DATE,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO,ACCIDENTES
393,1208069,2006-04-14 01:30:00,20.85,2006-04-14 22:21:00,2.75,39.8984810127,3,-86.281835443,0,176.126507421,0,1,3,0
394,18741,2008-06-09 14:23:00,3.3,2008-06-09 17:41:00,0,41.032,0,-85.108,0,90.926176106,0,0,3,0
395,47811,2011-02-24 14:00:00,7.5,2011-02-24 21:30:00,0,37.9416666667,1,-87.3348166667,0,34.1976971745,0,0,0,0
396,1208066,2006-04-16 15:15:00,31.75,2006-04-17 23:00:00,0.88,40.1425,3,-86.82125,0,204.983020343,0,0,0,0
397,1208067,2006-04-14 02:15:00,0.9,2006-04-14 03:09:00,0.88,39.512,0,-87.008,0,70.388425077,0,0,3,0
398,1208064,2006-04-19 00:00:00,6.0,2006-04-19 06:00:00,1.0,38.7371428571,3,-87.4057142857,0,50.9945668225,0,0,3,0
399,1208065,2006-04-16 07:31:00,0.566666666667,2006-04-16 08:05:00,1.75,39.55,0,-87.305,0,87.1093903833,0,0,0,0
400,8501,2007-08-19 19:19:00,3.8,2007-08-19 23:07:00,1.75,39.88453,0,-86.24471,0,93.2281193855,0,0,3,0
401,1219757,2006-09-27 15:55:00,1.35,2006-09-27 17:16:00,0.88,40.7533333333,0,-85.5133333333,0,93.0939860373,0,0,0,0
402,8504,2007-08-20 14:38:00,1.03333333333,2007-08-20 15:40:00,0,39.84,1,-86.1,0,11.6306940113,0,0,0,0
403,1208086,2006-04-02 21:15:00,0.733333333333,2006-04-02 21:59:00,0.75,39.273,0,-85.11,0,92.2300501086,0,0,3,0
404,40459,2010-06-05 21:46:00,0.4,2010-06-05 22:10:00,1.75,41.1178,0,-87.33745,0,25.4856266202,0,0,3,0
405,1186560,2005-04-22 14:22:00,0.966666666667,2005-04-22 15:20:00,2.75,38.1688888889,0,-87.5133333333,0,55.2077767811,0,0,3,0
406,40451,2010-06-23 19:12:00,2.48333333333,2010-06-23 21:41:00,0,41.3612765306,0,-85.8370010204,0,124.200729856,0,2,3,0
407,2882,2007-04-03 15:15:00,1.25,2007-04-03 16:30:00,1.75,38.072275,1,-87.407975,0,58.6629432098,0,0,0,0
408,103028,2016-02-02 18:43:00,1.78333333333,2016-02-02 20:30:00,0,37.98205,3,-87.5401,0,2.72424317356,0,0,0,0
409,28259,2009-05-13 22:25:00,1.33333333333,2009-05-13 23:45:00,0,41.392825,0,-87.273375,0,71.2304055331,0,0,3,0
410,31162,2009-06-13 12:00:00,22.5,2009-06-14 10:30:00,0,38.95875,2,-85.91825,0,3.7571196622,0,0,0,0
411,1197140,2005-08-04 23:13:00,0.533333333333,2005-08-04 23:45:00,0,40.86,0,-85.615,0,4.14629406,0,0,3,0
412,1197141,2005-08-13 14:18:00,2.11666666667,2005-08-13 16:25:00,1.75,40.8718181818,0,-85.6640909091,0,82.6635118732,0,2,3,0
413,3873,2007-03-29 02:00:00,69.9833333333,2007-03-31 23:59:00,0,38.68,2,-87.52,0,2.1328433314,0,0,0,0
414,77480,2013-07-10 08:48:00,0.4,2013-07-10 09:12:00,1.75,41.3253,0,-87.182775,0,16.8369480165,0,0,0,0
415,90147,2014-08-01 15:32:00,1.46666666667,2014-08-01 17:00:00,0.75,40.43875,2,-86.927825,0,5.24328336328,0,0,0,0
416,23237,2008-09-13 03:00:00,16.0,2008-09-13 19:00:00,0,41.4920125,3,-87.2943875,0,52.3957290236,0,0,0,0
417,19100,2008-06-15 17:25:00,2.5,2008-06-15 19:55:00,0,40.137456,0,-86.5989,0,199.920376208,0,0,3,0
418,19106,2008-06-22 16:20:00,1.53333333333,2008-06-22 17:52:00,1.0,39.71602,0,-86.67267,0,83.8752437703,0,0,3,0
419,5718,2007-06-02 17:20:00,1.78333333333,2007-06-02 19:07:00,0.88,39.7222333333,0,-86.53605,0,109.333134052,0,0,3,0
420,66436,2012-08-02 20:45:00,1.25,2012-08-02 22:00:00,0,37.9775,1,-87.48,0,12.7375931534,0,0,0,0
421,6747,2007-06-18 12:00:00,3.1,2007-06-18 15:06:00,0.88,41.505,0,-87.376,0,18.9381677931,0,0,3,0
422,101193,2015-12-23 15:03:00,4.7,2015-12-23 19:45:00,1.0,38.3386444444,3,-86.2198388889,0,99.7852914525,0,0,3,0
423,81542,2014-02-20 20:57:00,1.16666666667,2014-02-20 22:07:00,1.25,38.3825,0,-86.3,0,80.6307258977,0,0,3,0
424,97108,2015-07-07 09:18:00,0.6,2015-07-07 09:54:00,0,38.39369,3,-86.6387,0,35.3857367876,0,0,0,0
425,76827,2013-07-01 18:15:00,2.75,2013-07-01 21:00:00,0,38.25125,2,-87.40065,0,4.43835347888,0,0,0,0
426,62998,2012-04-30 16:39:00,0.366666666667,2012-04-30 17:01:00,1.0,40.715,0,-85.2625,0,21.0222409102,0,0,3,0
427,104234,2016-04-28 15:31:00,0.433333333333,2016-04-28 15:57:00,1.5,39.595,0,-85.03,0,54.370811343,0,0,3,0
428,1201326,2005-11-06 01:20:00,3.61666666667,2005-11-06 04:57:00,0.88,39.7247058824,0,-86.6050980392,0,182.560648337,0,0,3,0
429,1201327,2005-11-15 15:00:00,3.93333333333,2005-11-15 18:56:00,1.75,39.4082608696,0,-86.6641304348,0,168.33030977,0,2,3,0
430,1201323,2005-11-08 20:43:00,0.833333333333,2005-11-08 21:33:00,0.88,40.5,0,-85.475,0,15.4949243777,0,0,0,0
431,1201320,2005-11-06 02:35:00,1.25,2005-11-06 03:50:00,0.88,40.8961111111,0,-85.5647222222,0,126.886057408,0,0,3,0
432,98123,2015-06-25 16:25:00,2.0,2015-06-25 18:25:00,0,41.41455,0,-85.2174,0,58.1411948028,0,0,3,0
433,1197566,2005-08-26 15:20:00,1.08333333333,2005-08-26 16:25:00,0,38.0025,0,-87.4675,0,56.9227282792,0,0,3,0
434,32917,2009-06-22 06:00:00,3.3,2009-06-22 09:18:00,0,39.2740111111,3,-86.7326055556,0,66.4125831571,0,0,3,0
435,51325,2011-04-22 23:13:00,1.48333333333,2011-04-23 00:42:00,1.25,39.4491,0,-86.0833,0,138.98861389,0,1,3,0
436,50148,2011-03-12 02:15:00,58.2333333333,2011-03-14 12:29:00,0,38.67485,3,-87.21085,0,4.75642753141,0,0,0,0
437,16208,2008-04-04 10:58:00,69.6333333333,2008-04-07 08:36:00,0,38.9819,2,-85.90235,0,2.50949456716,0,0,0,0
438,16209,2008-05-27 14:10:00,8.33333333333,2008-05-27 22:30:00,0,38.8690375,3,-86.5872041667,0,83.7585224173,0,1,0,1
439,17370,2008-06-01 15:48:00,1.98333333333,2008-06-01 17:47:00,1.75,40.066975,0,-86.71,0,64.5252377369,0,0,0,0
440,43481,2010-07-13 17:46:00,1.23333333333,2010-07-13 19:00:00,0,39.9027,2,-85.37045,0,1.96319983929,0,0,0,0
441,32284,2009-07-25 01:18:00,4.9,2009-07-25 06:12:00,1.5,39.4656526316,0,-86.7810368421,0,124.029438513,0,0,3,0
442,3477,2007-04-03 15:40:00,1.53333333333,2007-04-03 17:12:00,2.75,38.3874684211,0,-86.2252421053,0,93.6132376099,0,0,3,0
443,17353,2008-06-04 18:45:00,1.83333333333,2008-06-04 20:35:00,2.5,41.148625,0,-86.52,0,47.781129713,0,0,0,0
444,12683,2007-12-23 02:25:00,0.333333333333,2007-12-23 02:45:00,0,41.5283,0,-87.25,0,27.483360025,0,0,3,0
445,104345,2016-03-24 12:26:00,1.75,2016-03-24 14:11:00,0,41.5259153846,0,-86.5454192308,0,47.2765620545,0,1,3,0
446,98707,2015-07-12 02:38:00,7.36666666667,2015-07-12 10:00:00,0,39.4986416667,3,-86.305325,0,47.8385068144,0,1,3,1
447,98706,2015-07-07 13:00:00,5.5,2015-07-07 18:30:00,0,39.80374,3,-86.26354,0,111.689114116,0,0,0,0
448,98705,2015-07-03 16:00:00,4.25,2015-07-03 20:15:00,0,39.4994,3,-85.7748,0,5.1211389342,0,0,0,0
449,98704,2015-07-02 00:21:00,4.65,2015-07-02 05:00:00,0,38.60625,3,-86.91575,0,1.82525146961,0,0,0,0
450,17826,2008-06-27 20:15:00,1.41666666667,2008-06-27 21:40:00,0,38.3075,0,-86.395,0,65.5276600993,0,0,3,0
451,86846,2014-06-01 15:10:00,0.5,2014-06-01 15:40:00,0,37.88,1,-87.05,0,1.32944756907,0,0,0,0
452,49534,2011-04-26 00:58:00,1.35,2011-04-26 02:19:00,0,38.12133,0,-87.33435,0,42.7332776875,0,3,3,0
453,4609,2007-05-01 15:42:00,2.05,2007-05-01 17:45:00,1.0,41.3016666667,0,-85.2833333333,0,161.219363725,0,0,3,0
454,42689,2010-07-17 14:47:00,2.4,2010-07-17 17:11:00,1.75,40.85,0,-86.7825,0,29.4136839564,0,0,0,0
455,75314,2013-05-31 20:30:00,3.48333333333,2013-05-31 23:59:00,0,41.02335,2,-86.041225,0,53.9564859806,0,0,3,0
456,65555,2012-07-24 06:03:00,0.766666666667,2012-07-24 06:49:00,0,41.3672714286,0,-87.2480285714,0,67.5927849784,0,0,3,0
457,42372,2010-06-22 00:24:00,29.6,2010-06-23 06:00:00,1.0,39.92269,3,-86.276115,0,104.435245623,0,0,3,1
458,57229,2011-09-25 18:10:00,2.33333333333,2011-09-25 20:30:00,0,37.98805,3,-87.50655,0,13.1666585397,0,0,0,0
459,1184938,2005-03-30 23:15:00,0.333333333333,2005-03-30 23:35:00,0,39.1833333333,0,-86.9866666667,0,166.467110971,0,0,3,0
460,1184932,2005-03-28 08:55:00,17.0833333333,2005-03-29 02:00:00,0,38.98,2,-85.63,0,2.1328433314,0,0,0,0
461,1184937,2005-03-01 00:00:00,88.0,2005-03-04 16:00:00,0,39.0333333333,2,-86.54,0,214.547744835,0,0,0,2
462,49194,2011-02-28 12:15:00,11.7333333333,2011-02-28 23:59:00,0,37.94085,2,-86.76265,0,3.65726226232,0,0,0,0
463,49190,2011-03-12 10:15:00,50.75,2011-03-14 13:00:00,0,38.74095,2,-85.2491,0,10.2549378945,0,0,0,0
464,53095,2011-05-23 14:44:00,7.76666666667,2011-05-23 22:30:00,1.0,40.90805,3,-85.6597066667,0,104.690325091,0,1,3,0
465,79972,2013-11-17 12:36:00,4.33333333333,2013-11-17 16:56:00,1.0,41.025706,0,-85.8394386667,0,167.454351061,0,2,3,0
466,102213,2016-01-04 08:00:00,54.0,2016-01-06 14:00:00,0,38.40455,2,-87.5853,0,4.39698346779,0,0,0,0
467,101311,2015-12-23 16:35:00,0.5,2015-12-23 17:05:00,0,39.6355285714,0,-85.0848,0,70.4435888616,0,1,3,0
468,36743,2010-02-01 00:00:00,66.0,2010-02-03 18:00:00,0,37.928025,2,-87.64535,0,33.2744992445,0,0,0,0
469,105362,2016-06-21 00:43:00,2.28333333333,2016-06-21 03:00:00,0,38.9979875,3,-85.1777,0,25.8071265642,0,0,3,0
470,90149,2014-08-21 19:33:00,3.95,2014-08-21 23:30:00,2.0,40.2064166667,2,-86.51575,0,94.8606085929,0,0,3,0
471,49992,2011-05-25 17:47:00,4.6,2011-05-25 22:23:00,1.75,38.4170821429,0,-86.4596678571,0,86.2751501857,0,2,3,0
472,104835,2016-06-02 15:00:00,3.0,2016-06-02 18:00:00,0,38.9728833333,3,-85.1902833333,0,14.9061956231,0,0,0,0
473,49999,2011-04-04 11:58:00,3.03333333333,2011-04-04 15:00:00,0,39.7888,1,-84.95,0,8.48889273902,0,0,0,0
474,90146,2014-08-19 17:05:00,4.5,2014-08-19 21:35:00,0.75,39.9166666667,0,-86.3416666667,0,63.3154128452,0,0,3,0
475,3276,2007-02-25 07:00:00,88.9833333333,2007-02-28 23:59:00,0,38.8333333333,2,-87.1466666667,0,36.3733866064,0,0,0,0
476,98963,2015-07-26 18:26:00,3.56666666667,2015-07-26 22:00:00,0,39.86235,3,-86.10805,0,2.72413721714,0,0,0,0
477,98962,2015-07-20 23:20:00,2.16666666667,2015-07-21 01:30:00,0,39.7920333333,3,-86.1688166667,0,8.80139291738,0,0,0,0
478,49445,2011-04-19 23:22:00,9.6,2011-04-20 08:58:00,1.25,39.2175076923,3,-84.9776653846,0,90.1499941275,0,2,3,0
479,75132,2013-06-01 00:00:00,3.5,2013-06-01 03:30:00,0,40.945225,3,-87.24855,0,11.3745114301,0,0,0,0
480,18974,2008-08-04 20:06:00,2.65,2008-08-04 22:45:00,0,41.2229153846,0,-86.3060923077,0,97.7070041977,0,0,3,0
481,1210006,2006-05-17 18:55:00,0.833333333333,2006-05-17 19:45:00,0.88,39.33,0,-86.09,0,66.7734318455,0,0,0,0
482,18405,2008-06-21 11:10:00,2.68333333333,2008-06-21 13:51:00,1.75,41.21,0,-85.6464705882,0,137.356563168,0,0,3,0
483,12918,2008-01-29 18:05:00,2.91666666667,2008-01-29 21:00:00,0.88,39.5481048611,0,-86.4981201389,0,169.996721212,0,2,3,0
484,26853,2009-03-08 13:43:00,1.95,2009-03-08 15:40:00,0,39.4833647059,0,-86.8511764706,0,160.459064467,0,4,3,0
485,12916,2008-01-08 04:00:00,22.0,2008-01-09 02:00:00,0,39.4564794118,3,-86.1445676471,0,195.49808171,0,0,0,3
486,94750,2015-05-30 14:45:00,0.583333333333,2015-05-30 15:20:00,0,38.19,0,-87.6258,0,37.779090355,0,0,3,0
487,98724,2015-07-13 20:15:00,10.5,2015-07-14 06:45:00,1.5,39.59305,3,-86.4483065789,0,173.741743719,0,1,3,0
488,19580,2008-06-04 09:30:00,60.5666666667,2008-06-06 22:04:00,0,39.52925,2,-85.76715,0,4.08580361241,0,0,0,0
489,50204,2011-04-10 23:03:00,1.2,2011-04-11 00:15:00,0,41.09832,0,-87.1947,0,70.3818775263,0,0,3,0
490,86860,2014-06-10 17:45:00,0.75,2014-06-10 18:30:00,0,38.27,1,-87.68,0,1.32944756907,0,0,0,0
491,1191368,2005-06-14 11:15:00,0.416666666667,2005-06-14 11:40:00,0,38.915,0,-85.865,0,20.7193117989,0,0,3,0
492,17969,2008-06-22 18:35:00,1.23333333333,2008-06-22 19:49:00,1.0,39.785,0,-85.03,0,26.6764685095,0,0,0,0
493,18752,2008-08-01 20:10:00,0.766666666667,2008-08-01 20:56:00,0.88,40.4443,0,-85.5750666667,0,49.5707565876,0,0,3,0
494,33572,2009-08-04 02:58:00,9.36666666667,2009-08-04 12:20:00,2.5,39.51105125,3,-86.4391125,0,170.721404774,0,2,3,0
495,40466,2010-06-18 15:23:00,0.65,2010-06-18 16:02:00,1.0,41.5295818182,0,-87.3238181818,0,39.6101873867,0,0,3,0
496,89842,2014-09-05 16:40:00,2.55,2014-09-05 19:13:00,1.5,41.2925,0,-85.923125,0,148.318393142,0,0,3,0
497,63779,2012-07-08 12:05:00,2.43333333333,2012-07-08 14:31:00,0,38.3728571429,0,-86.2414285714,0,47.9545131437,0,0,3,0
498,1193417,2005-06-28 04:55:00,6.56666666667,2005-06-28 11:29:00,0.75,39.7475,0,-85.125,0,49.5361172201,0,0,3,0
499,1193415,2005-06-27 18:30:00,2.0,2005-06-27 20:30:00,0,39.73,2,-84.915,0,16.2103224649,0,0,3,0
500,1193410,2005-06-12 19:30:00,1.5,2005-06-12 21:00:00,0,40.1066666667,2,-85.7633333333,0,201.918799662,0,0,3,1
501,1193411,2005-06-14 12:05:00,0.533333333333,2005-06-14 12:37:00,1.0,38.9725,0,-85.005,0,30.2001215101,0,0,3,0
502,8264,2007-08-29 16:30:00,2.5,2007-08-29 19:00:00,0,39.5511333333,1,-86.6003666667,0,137.410912622,0,0,3,1
503,8266,2007-08-24 15:10:00,5.33333333333,2007-08-24 20:30:00,0,39.7278571429,0,-87.1094785714,0,145.170063078,0,0,3,0
504,8263,2007-08-06 15:00:00,1.5,2007-08-06 16:30:00,0,40.044,0,-85.706,0,18.065429059,0,0,3,0
505,67590,2012-08-04 15:23:00,0.566666666667,2012-08-04 15:57:00,0,41.51332,0,-87.26106,0,32.2215786093,0,0,3,0
506,28284,2009-05-08 12:30:00,4.5,2009-05-08 17:00:00,0,38.071775,3,-87.51535,0,60.8114903208,0,0,0,0
507,66065,2012-06-16 06:00:00,25.0,2012-06-17 07:00:00,0,40.294125,1,-87.331475,0,25.9282626174,0,0,3,0
508,88461,2014-09-10 23:54:00,2.6,2014-09-11 02:30:00,0,38.40125,2,-85.9674666667,0,53.0757118975,0,0,0,0
509,51792,2011-05-10 12:46:00,2.45,2011-05-10 15:13:00,1.75,40.1909736842,0,-85.6916684211,0,65.430820693,0,0,0,0
510,32857,2009-06-18 07:30:00,4.0,2009-06-18 11:30:00,0,39.1574058824,3,-87.19295,0,83.7602565061,0,0,3,0
511,19134,2008-07-08 15:40:00,5.48333333333,2008-07-08 21:09:00,0,38.29295,0,-86.1087833333,0,41.9383068597,0,0,3,0
512,1218528,2006-08-02 18:00:00,4.0,2006-08-02 22:00:00,0,41.55,0,-86.7,0,1.92405537778,0,0,3,0
513,1218523,2006-08-28 18:10:00,1.06666666667,2006-08-28 19:14:00,0,40.83,0,-84.875,0,5.78149586132,0,2,1,0
514,55332,2011-07-02 19:45:00,7.25,2011-07-03 03:00:00,0.75,40.3151583333,3,-86.8837722222,0,244.72594015,0,0,3,0
515,55626,2011-07-29 03:00:00,3.0,2011-07-29 06:00:00,0,41.4705,3,-87.1051,0,10.5781790354,0,0,0,0
516,1185212,2005-03-30 13:00:00,34.9833333333,2005-03-31 23:59:00,0,41.425,2,-85.645,0,40.364452464,0,0,0,0
517,1185211,2005-03-30 21:47:00,0.266666666667,2005-03-30 22:03:00,1.25,38.18,0,-87.71,0,17.5242516644,0,0,3,0
518,104221,2016-05-11 18:32:00,2.13333333333,2016-05-11 20:40:00,0.75,38.4566666667,0,-86.15,0,104.161329123,0,0,3,0
519,93166,2015-02-20 17:00:00,20.0,2015-02-21 13:00:00,0,37.98,1,-87.55,1,1.32944756907,0,0,0,0
520,27116,2009-03-08 04:15:00,9.83333333333,2009-03-08 14:05:00,0,41.0011666667,2,-87.4268,0,85.9536707838,0,0,3,0
521,60844,2012-01-23 00:15:00,1.38333333333,2012-01-23 01:38:00,0,38.9739,0,-86.9728,0,90.419691354,0,0,3,0
522,73959,2013-04-19 16:10:00,13.8333333333,2013-04-20 06:00:00,0,39.9215166667,2,-86.4229666667,0,61.3697760168,0,0,0,0
523,73958,2013-04-18 14:44:00,20.2666666667,2013-04-19 11:00:00,0,40.0146571429,2,-86.2434214286,0,213.587555799,0,0,0,0
524,96287,2015-05-11 13:00:00,1.26666666667,2015-05-11 14:16:00,0,39.90574,0,-85.3189,0,115.272646346,0,0,3,0
525,96288,2015-05-15 18:28:00,1.08333333333,2015-05-15 19:33:00,0,39.536725,0,-87.0633,0,133.317923813,0,0,3,0
526,92703,2015-01-03 21:30:00,2.0,2015-01-03 23:30:00,0,38.9796,3,-86.8446,0,1.75234994607,0,0,0,0
527,9924,2007-10-18 16:54:00,5.88333333333,2007-10-18 22:47:00,1.75,41.2477805556,0,-86.12845,0,113.852744889,0,3,3,0
528,32703,2009-08-11 20:01:00,0.483333333333,2009-08-11 20:30:00,1.75,39.5823,0,-86.91515,0,19.6870661621,0,0,0,0
529,60205,2012-03-02 14:08:00,2.11666666667,2012-03-02 16:15:00,3.0,38.45540625,0,-86.1450125,0,97.025809304,0,5,3,0
530,19265,2008-06-04 01:30:00,7.0,2008-06-04 08:30:00,0,39.76868125,3,-86.4490270833,0,156.206165218,0,1,3,1
531,65493,2012-07-05 14:54:00,0.55,2012-07-05 15:27:00,0,41.5364666667,0,-87.35785,0,11.8377061712,0,0,3,0
532,1193874,2005-07-21 20:10:00,5.75,2005-07-22 01:55:00,1.0,39.5866666667,3,-86.2528888889,0,159.922751298,0,0,3,0
533,74417,2013-05-31 17:30:00,6.48333333333,2013-05-31 23:59:00,0,40.810275,3,-87.29127,0,45.70671484,0,1,3,0
534,51175,2011-04-19 22:22:00,1.36666666667,2011-04-19 23:44:00,0,38.4534826531,0,-86.2359469388,0,124.822314531,0,1,3,0
535,88246,2014-07-07 14:20:00,2.58333333333,2014-07-07 16:55:00,0,39.4472,0,-86.923525,0,84.8029470234,0,0,3,0
536,88245,2014-07-01 01:00:00,0.583333333333,2014-07-01 01:35:00,0,39.7772909091,0,-86.3088454545,0,48.9675545244,0,0,3,0
537,88249,2014-07-26 06:05:00,2.95,2014-07-26 09:02:00,1.0,39.6875,0,-86.7905333333,0,101.539749592,0,0,0,0
538,88248,2014-07-14 14:12:00,1.96666666667,2014-07-14 16:10:00,0,39.8857142857,0,-86.6985714286,0,97.0891272439,0,0,3,0
539,56523,2011-08-23 23:04:00,21.95,2011-08-24 21:01:00,1.0,41.292,0,-85.43,0,94.5724817127,0,0,3,0
540,56747,2011-07-24 03:11:00,3.31666666667,2011-07-24 06:30:00,0,40.59785,3,-85.40305,0,6.50466029464,0,0,0,0
541,104570,2016-05-10 20:46:00,11.2333333333,2016-05-11 08:00:00,0,41.02,3,-85.34,0,18.7326794384,0,0,0,0
542,3480,2007-04-26 15:08:00,3.58333333333,2007-04-26 18:43:00,0.88,41.5884375,0,-86.37685,0,112.056527561,0,2,0,0
543,86850,2014-05-13 18:32:00,1.21666666667,2014-05-13 19:45:00,0.75,39.39515,0,-85.7261,0,29.6250593324,0,0,3,0
544,39947,2010-05-13 02:35:00,6.16666666667,2010-05-13 08:45:00,0,41.56025,3,-87.2239,0,8.33940217027,0,0,0,0
545,67237,2012-07-24 09:58:00,0.266666666667,2012-07-24 10:14:00,0,39.92,0,-85.0045,0,25.2981854804,0,0,3,0
546,98086,2015-06-25 23:32:00,1.96666666667,2015-06-26 01:30:00,0,38.84425,2,-87.00815,0,2.97912975597,0,0,0,0
547,98087,2015-06-18 15:50:00,0.933333333333,2015-06-18 16:46:00,0,41.0936142857,0,-85.4132142857,0,80.8212675412,0,0,3,0
548,1201572,2005-11-15 03:29:00,6.26666666667,2005-11-15 09:45:00,0,38.04,3,-87.43,0,50.3741511821,0,0,0,0
549,104686,2016-05-07 17:54:00,1.6,2016-05-07 19:30:00,0,38.2147166667,0,-87.4666333333,0,62.3962099947,0,2,3,0
550,57233,2011-09-03 14:44:00,0.55,2011-09-03 15:17:00,0,41.5519,0,-87.21845,0,27.6797415278,0,0,3,0
551,1220789,2006-09-22 16:35:00,8.66666666667,2006-09-23 01:15:00,0,38.025,3,-86.7,0,14.8100214833,0,0,3,0
552,12786,2007-12-29 10:00:00,61.9833333333,2007-12-31 23:59:00,0,40.25535,2,-87.24125,0,53.7932270077,0,0,0,0
553,63420,2012-05-07 14:35:00,8.41666666667,2012-05-07 23:00:00,1.0,39.9978277778,2,-85.5942166667,0,161.566680069,0,0,0,0
554,40663,2010-05-01 02:02:00,1.05,2010-05-01 03:05:00,1.0,38.3842,0,-86.6057666667,0,96.6146365365,0,0,3,0
555,52798,2011-05-01 07:10:00,62.6666666667,2011-05-03 21:50:00,0,38.613725,2,-85.9196,0,42.2224936688,0,0,0,0
556,76875,2013-06-26 13:07:00,8.13333333333,2013-06-26 21:15:00,0,38.9218928571,3,-87.0208571429,0,90.3873244325,0,0,3,0
557,4896,2007-05-01 14:35:00,2.9,2007-05-01 17:29:00,1.0,40.46501,0,-86.25518,0,62.2343601336,0,0,0,0
558,58011,2011-11-14 14:20:00,2.71666666667,2011-11-14 17:03:00,1.0,40.8966666667,0,-85.686,0,90.4467754729,0,0,3,0
559,7979,2007-07-26 18:13:00,1.71666666667,2007-07-26 19:56:00,1.75,41.29285,0,-85.07586,0,140.531334473,0,1,3,0
560,17140,2008-06-03 14:15:00,8.5,2008-06-03 22:45:00,1.75,39.257425,3,-85.010125,0,93.1293375099,0,0,3,0
561,90150,2014-08-25 17:20:00,1.93333333333,2014-08-25 19:16:00,2.0,40.2029571429,0,-86.6682142857,0,95.8495497124,0,0,3,0
562,90151,2014-08-26 14:05:00,2.58333333333,2014-08-26 16:40:00,0,40.22445,0,-86.9279,0,127.531727605,0,0,3,0
563,1205600,2006-03-13 08:15:00,0.916666666667,2006-03-13 09:10:00,1.0,41.26,2,-86.55,0,36.9761569478,0,0,0,0
564,1193879,2005-07-26 19:32:00,3.13333333333,2005-07-26 22:40:00,0,40.3154166667,0,-86.4966666667,0,116.646486981,0,1,3,0
565,96840,2015-06-10 17:45:00,1.13333333333,2015-06-10 18:53:00,1.0,41.4198333333,0,-87.1672333333,0,34.5241352027,0,0,3,0
566,1205599,2006-03-13 03:30:00,3.06666666667,2006-03-13 06:34:00,0,41.4325,0,-85.9525,0,38.7430534069,0,0,3,0
567,36132,2010-01-28 10:00:00,85.9833333333,2010-01-31 23:59:00,0,37.93295,2,-87.6644,0,30.1990017022,0,0,0,0
568,1188698,2005-05-19 13:38:00,9.78333333333,2005-05-19 23:25:00,1.0,38.2342857143,0,-87.4578571429,0,39.6628875403,0,0,3,0
569,11928,2007-11-22 19:00:00,64.8,2007-11-25 11:48:00,0,40.06782,2,-87.29376,0,77.6555670784,0,0,0,0
570,71421,2013-01-28 23:15:00,0.666666666667,2013-01-28 23:55:00,1.0,41.57194,0,-87.27,0,31.3333638198,0,0,0,0
571,45581,2010-10-13 13:40:00,1.08333333333,2010-10-13 14:45:00,0.75,40.0844,0,-86.08765,0,66.6656881283,0,0,3,0
572,17961,2008-06-06 14:58:00,4.85,2008-06-06 19:49:00,0,40.8149875,0,-85.3867,0,149.102253892,0,0,3,0
573,40901,2010-06-06 00:05:00,0.4,2010-06-06 00:29:00,0,40.6563,0,-86.5308,0,26.230868813,0,2,0,0
574,1212624,2006-06-19 15:51:00,8.56666666667,2006-06-20 00:25:00,1.75,38.4566666667,1,-86.1444444444,0,57.1424278236,0,0,3,0
575,20030,2008-06-27 19:06:00,1.05,2008-06-27 20:09:00,0,38.3010333333,0,-86.1129666667,0,25.970603441,0,1,0,0
576,44174,2010-08-11 07:20:00,0.4,2010-08-11 07:44:00,0,40.66455,0,-85.9381,0,82.5062828261,0,0,3,0
577,40867,2010-06-02 04:30:00,0.5,2010-06-02 05:00:00,0,40.3962333333,0,-86.8448666667,0,25.7996221957,0,0,3,0
578,29893,2009-06-02 18:26:00,1.8,2009-06-02 20:14:00,1.0,38.35375,0,-86.40875,0,55.2735113425,0,0,3,0
579,67184,2012-07-01 17:48:00,0.6,2012-07-01 18:24:00,1.25,39.14935,0,-85.37345,0,16.9389696338,0,0,0,0
580,31705,2009-07-28 19:00:00,25.0,2009-07-29 20:00:00,0,41.65805,2,-87.0965,0,14.6597066852,0,0,0,0
581,1203213,2006-01-26 06:00:00,54.0,2006-01-28 12:00:00,0,41.425,2,-85.645,0,40.364452464,0,0,0,0
582,40879,2010-06-03 04:00:00,2.0,2010-06-03 06:00:00,0,38.84855,3,-86.9287375,0,119.981875067,0,0,3,0
583,40873,2010-06-02 16:59:00,0.433333333333,2010-06-02 17:25:00,1.0,39.070025,0,-85.84385,0,26.4110845953,0,0,3,0
584,40470,2010-06-21 20:20:00,2.25,2010-06-21 22:35:00,0.75,41.3503,0,-87.2559,0,54.9379365644,0,0,3,0
585,40475,2010-06-23 17:45:00,4.25,2010-06-23 22:00:00,0,41.4908722222,3,-87.3675555556,0,33.3973810262,0,0,3,0
586,1186554,2005-04-12 14:40:00,1.13333333333,2005-04-12 15:48:00,0.75,37.9733333333,0,-87.25,0,44.1456429046,0,0,0,0
587,31522,2009-07-30 19:12:00,4.78333333333,2009-07-30 23:59:00,0,38.3723,3,-86.3058785714,0,70.3101027127,0,0,0,0
588,31521,2009-07-25 13:05:00,1.0,2009-07-25 14:05:00,0,38.3,0,-86.395,0,65.5187364982,0,0,3,0
589,39282,2010-05-22 08:00:00,27.0,2010-05-23 11:00:00,0,38.52085,2,-87.26645,0,3.50714839354,0,0,0,0
